stop_name,type
벽산.두산아파트.서울관광고등학교,bus
은천초등학교,bus
봉일시장,bus
은천교,bus
신림청소년독서실.신림체육센터,bus
난곡우체국사거리,bus
신일교회앞,bus
세이브마트앞,bus
남강중고등학교입구,bus
우림시장.난곡보건분소,bus
난우중학교입구,bus
신림복지관앞,bus
신림복지관앞,bus
난우중학교입구,bus
우림시장.난곡보건분소,bus
남강중고등학교입구,bus
세이브마트앞,bus
신일교회앞,bus
난곡우체국사거리,bus
신림청소년독서실.신림체육센터,bus
KT구로지사,bus
골목시장앞,bus
조원동주민센터,bus
조원동주민센터,bus
신대방역,bus
신대방역,bus
보라매공원입구,bus
보라매공원입구,bus
보라매갑을아파트,bus
롯데관악점.건강보험관악지사,bus
롯데관악점.건강보험관악지사,bus
봉천교,bus
당곡중학교,bus
당곡중학교,bus
봉현초등학교,bus
동아아파트105동앞,bus
관악드림타운115동,bus
관악드림타운115동,bus
관악드림타운북문,bus
관악드림타운북문,bus
구암중학교,bus
구암중학교,bus
벽산아파트.선의사회복지관,bus
벽산아파트.선의사회복지관,bus
벽산블루밍벽산아파트303동앞,bus
구로디지털단지역,bus
현대시장,bus
서울대입구역,bus
신봉초등학교입구,bus
구암초등학교,bus
은천동벽산블루밍아파트105동,bus
은천동두산아파트3단지,bus
봉일시장,bus
봉천역,bus
현대시장,bus
현대시장,bus
관악우체국(양지병원),bus
관악우체국.양지병원,bus
보라매삼성아파트.모자원고개,bus
조원동기점,bus
관악산휴먼시아.신림푸르지오2차,bus
관악산휴먼시아아파트1단지입구,bus
관악산휴먼시아아파트1단지입구,bus
난향동주민센터,bus
서울대정문,bus
법대.사회대입구,bus
자연대.행정관입구,bus
농생대,bus
공대입구,bus
신소재,bus
제2공학관,bus
유회진학술정보관.제1공학관,bus
유전공학연구소.반도체공동연구소,bus
교수회관입구,bus
관악사삼거리,bus
국제대학원,bus
수의대입구.보건대학원앞,bus
경영대,bus
경영대,bus
수의대입구.보건대학원앞,bus
국제대학원,bus
관악사삼거리,bus
공동기기원,bus
유전공학연구소.반도체공동연구소,bus
에너지자원연구소,bus
공대입구,bus
농생대,bus
자연대.행정관입구,bus
서울대본부앞,bus
문화관입구,bus
법대.사회대입구,bus
서울대정문,bus
우방아파트,bus
세진마트,bus
신사동주민센터,bus
신관카센타,bus
신관카센타,bus
남부초교앞,bus
청담고시원,bus
우리슈퍼,bus
명호고시원,bus
동작마트,bus
제일성도교회,bus
삼양슈퍼,bus
금성마트용천사,bus
삼양슈퍼,bus
제일성도교회,bus
동작마트,bus
고시촌입구,bus
대학동치안센터,bus
대학동노인정,bus
금호타운아파트,bus
금호타운아파트,bus
대학동노인정,bus
대학동치안센터,bus
서울대입구역,bus
청림동현대아파트,bus
청림동현대아파트,bus
보성운수기종점,bus
난곡공영차고지,bus
한남운수대학동차고지,bus
한남운수대학동차고지,bus
제2공학관,bus
신림사거리.신원시장,bus
롯데백화점관악점,bus
롯데백화점관악점,bus
신림역,bus
신림역,bus
봉천역,bus
봉천역,bus
서울대학교입구전철역,bus
관악구청,bus
관악구청,bus
서울대학교,bus
봉천역,bus
재넘이고개,bus
연희빌라,bus
연희빌라,bus
당곡중고교,bus
당곡중고교,bus
보라매공영주차장,bus
보라매공영주차장,bus
봉일시장,bus
신림사거리.신림역,bus
신대방역,bus
건영유치원,bus
신사동주민센터.신사시장,bus
봉천역,bus
신대방역,bus
봉천역,bus
봉천로사거리,bus
낙성대입구,bus
서울대호암교수회관,bus
봉천로사거리,bus
신대방역,bus
신사시장.선한이웃교회,bus
신사시장.평화교회,bus
신대방역,bus
신림청소년독서실.신림체육센터,bus
구로디지털단지역,bus
구로디지털단지역,bus
신림복지관앞,bus
난곡종점,bus
호림박물관,bus
신사동진양빌딩앞,bus
보성운수차고지맞은편,bus
성원홈아파트,bus
성원홈아파트,bus
조원아파트,bus
신림2동차고지,bus
신림2동차고지,bus
봉천역,bus
신림빗물펌프장,bus
봉천사거리.위버폴리스,bus
서원동승리교앞,bus
서울난향초등학교.난향동주민센터,bus
은천길입구,bus
대학동샘말공원,bus
서울대학교.치과병원.동물병원,bus
서울대학교.치과병원.동물병원,bus
신림2교,bus
서울대학교,bus
남태령역,bus
사당자동차학원,bus
삼성전자,bus
롯데백화점,bus
가족생활동,bus
성당앞,bus
행운동우성아파트109동앞,bus
신원동치안센터,bus
현대홈타운아파트,bus
관악드림타운2단지.관악선의복지관,bus
BK국제관,bus
은천교앞,bus
인헌초등학교,bus
삼모타워앞,bus
난우초등학교,bus
우성아파트103동,bus
광신고등학교.주공1단지,bus
난곡터널,bus
낙성대역,bus
구암어린이집앞,bus
국회단지입구,bus
동부아파트,bus
세이브마트,bus
관악로입구,bus
203동앞,bus
신림고등학교,bus
사랑의병원,bus
성현동주민센터,bus
대학원생활관,bus
경천교회,bus
인헌시장입구,bus
서강약국,bus
애동유치원,bus
2단지종합상가,bus
라이프아파트,bus
낙성대역,bus
방앗간,bus
산성교회,bus
700마트,bus
동산교회,bus
남강중고등학교입구,bus
관악프라자,bus
삼성산주공307동앞,bus
미성중학교,bus
현대홈타운아파트,bus
구암초등학교정문,bus
서울관광고등학교,bus
오리사랑,bus
GS편의점,bus
제일교회입구,bus
서울대입구역2호선,bus
삼성산주공정문,bus
두영아파트,bus
벽산아파트,bus
현대시장,bus
수정슈퍼,bus
동인약국.인헌중고입구,bus
우리문방구,bus
충남슈퍼.생각대로통신,bus
신라놀이터,bus
벽산아파트501동.적십자센터,bus
두산아파트입구,bus
우리슈퍼,bus
우리현대마트,bus
한마음슈퍼,bus
승산밝은빛교회.구무림비디오,bus
보명사.법화사,bus
관악로입구,bus
쌍용아파트후문,bus
혜성사세탁소,bus
벽산아파트후문.만물슈퍼,bus
인수당약국,bus
코사마트,bus
푸르지오122동,bus
뉴서울아파트,bus
봉천역,bus
국사봉,bus
GS편의점.소망유통,bus
현대아파트후문,bus
청림동푸르지오아파트121동앞,bus
난향동공영차고지,bus
아카시아마을.민방위교육장,bus
난곡입구,bus
낙성대동시장입구,bus
관악우체국,bus
삼성동시장,bus
제일은행,bus
신림역,bus
인헌아파트,bus
삼성동시장입구,bus
동부아파트,bus
낙성대역,bus
당곡사거리,bus
서울과학전시관,bus
삼성아파트,bus
훼미리마트,bus
700마트,bus
신도브래뉴.구펭귄아파트,bus
동산교회,bus
오리사랑,bus
낙성대현대아파트,bus
성지빌딩,bus
펭귄시장,bus
동인약국.인헌중고입구,bus
국회단지입구,bus
제일은행,bus
우리현대마트,bus
경천교회,bus
낙성대입구,bus
서림동주민센터,bus
인수당약국,bus
산성교회,bus
신원동치안센터,bus
난곡사거리,bus
현대아파트109동,bus
개미유통,bus
서울관광고등학교,bus
낙성대역,bus
관악세무서,bus
난우초등학교,bus
현대아파트106동,bus
세진아파트,bus
수정슈퍼,bus
난곡터널,bus
세이브마트,bus
은천아파트,bus
삼성동시장입구,bus
애동유치원,bus
벽산아파트후문.만물슈퍼,bus
낙성대현대아파트,bus
관악드림타운2단지.관악선의복지관,bus
라이프아파트,bus
삼성동시장,bus
남강중고등학교입구,bus
낙성대공원.영어마을,bus
구암어린이집앞,bus
삼성전자,bus
제일교회입구,bus
서울과학전시관,bus
성현동주민센터,bus
두영아파트,bus
충남슈퍼.생각대로통신,bus
신라놀이터,bus
광신고등학교.주공1단지,bus
한마음슈퍼,bus
소망유통,bus
두산아파트,bus
쌍용아파트후문,bus
201동.동신교회,bus
승산밝은빛교회.구무림비디오,bus
군인아파트,bus
호암교수회관,bus
뉴서울아파트,bus
3단지종합상가,bus
보명사.법화사,bus
가족생활동,bus
삼성산주공307동앞,bus
서울대후문.연구공원,bus
삼성산주공아파트정문,bus
학부생활관,bus
대학원생활관,bus
기숙사삼거리,bus
제2파워플랜트,bus
건설환경종합연구소,bus
보라매노인복지회관,bus
신한은행앞.롯데백화점,bus
벽산아파트,bus
봉림교,bus
구신림극장,bus
노천강당,bus
아카시아마을.민방위교육장,bus
적십자센터,bus
신협,bus
신협,bus
봉천역6번출구,bus
봉천역4번출구,bus
봉일시장,bus
인헌아파트,bus
낙성대공원.영어마을,bus
인헌초등학교,bus
낙성대입구,bus
인헌초등학교,bus
호암교수회관,bus
우리슈퍼,bus
현대시장,bus
은천아파트,bus
파리바게트.낙성대지하철,bus
세진아파트,bus
개미유통,bus
신림역4번출구,bus
갑을아파트,bus
조원경로당,bus
학부생활관,bus
유완약국.성림교회,bus
유완약국.성림교회,bus
신림고등학교,bus
낙성대입구,bus
난곡입구,bus
미성중학교,bus
신본교.서원동성당앞,bus
난곡사거리,bus
은천교입구,bus
은천교입구,bus
교육개발원입구,bus
교육개발원입구,bus
양재역.서초문화예술회관,bus
양재역.서초문화예술회관,bus
뱅뱅사거리,bus
뱅뱅사거리,bus
우성아파트,bus
우성아파트,bus
신분당선강남역,bus
신분당선강남역,bus
지하철2호선강남역,bus
지하철2호선강남역,bus
논현역,bus
논현역,bus
신사역.푸른저축은행,bus
신사역,bus
반포역,bus
반포역,bus
고속터미널,bus
고속터미널,bus
신반포역,bus
신반포역,bus
구반포역,bus
구반포역.심산문화센터,bus
지하철3호선교대역,bus
서울교대사거리,bus
지하철2호선교대역2,bus
서초동유원아파트,bus
창신교회앞.서리풀노리학교,bus
창신교회.서리풀노리학교,bus
서울교대정문앞,bus
서울교대정문앞,bus
남부터미널,bus
서울시인재개발원입구,bus
서울시인재개발원.한우리문화센터,bus
서일초등학교,bus
서일초등학교,bus
롯데칠성,bus
롯데칠성,bus
래미안에스티지에스,bus
래미안에스티지,bus
구립서초어린이도서관,bus
구립서초어린이도서관,bus
서초동신동아아파트,bus
서초2동주민센터서이초등학교,bus
서초우성1차아파트,bus
뱅뱅사거리,bus
뱅뱅사거리,bus
서초동무지개아파트,bus
서초동무지개아파트,bus
서초구청,bus
서초구청,bus
수협서초지점,bus
서초문화예술정보학교,bus
법조단지,bus
교대역3,bus
서초역.서울중앙지법등기국,bus
서초역1번출구,bus
서울중앙지방검찰청,bus
서울중앙지방검찰청대검찰청,bus
서초아트자이아파트,bus
서초동삼성아파트,bus
서초유스센터.서초아트자이,bus
서초동삼성아파트,bus
서초3동주민센터,bus
서초3동주민센터,bus
서초동예술의전당,bus
서초중학교,bus
서초중학교,bus
서울고등학교,bus
서울고등학교,bus
상문고교,bus
서초동예술의전당,bus
서초동예술의전당,bus
남부터미널,bus
남부터미널,bus
BC카드.남부터미널,bus
남부터미널,bus
서울교대사거리,bus
서울교대사거리,bus
서울교대사거리,bus
지하철3호선교대역,bus
KCC사옥,bus
서초푸르지오써밋,bus
서초푸르지오써밋.롯데캐슬클래식,bus
진흥아파트,bus
진흥아파트,bus
강남역.강남역사거리,bus
서초동진흥아파트,bus
서초동유원아파트,bus
지하철2호선교대역4출구,bus
법조단지,bus
신논현역.구교보타워사거리,bus
강남역,bus
잠원한신아파트,bus
신반포18차아파트,bus
신반포18차아파트,bus
롯데캐슬아파트,bus
롯데캐슬아파트,bus
신반포13차아파트,bus
신반포13차아파트,bus
신동중학교,bus
신동중학교,bus
논현사거리.논현역5번출구,bus
신사역4번출구,bus
신사역5번출구,bus
논현사거리.논현역4번출구,bus
논현역,bus
반포동,bus
신논현역.구교보타워사거리,bus
제일약품사옥,bus
사평역,bus
사평역,bus
삼호가든3차아파트,bus
삼호가든사거리.반포도서관,bus
서래마을,bus
서초구민체육센터.심산문화센터,bus
잠원한신아파트,bus
잠원성당.아크로리버뷰아파트,bus
잠원성당,bus
뉴코아아울렛,bus
신반포자이아파트,bus
고속터미널,bus
서울지방조달청.서울성모병원,bus
센트럴시티,bus
서울지방조달청.서울성모병원,bus
서울성모병원,bus
서초구민체육센터.심산문화센터,bus
반포미도아파트앞,bus
고속터미널경부선,bus
고속터미널호남선,bus
삼호아파트,bus
방배사이길,bus
방배동삼호아파트,bus
가야메디컬센터,bus
이수교,bus
방배동신동아아파트,bus
방배역.방배서리풀이편한세상,bus
내방역2번출구,bus
내방역,bus
방배1동주민센터.방배아크로타워,bus
지하철2호선방배역,bus
서울교통공사,bus
종로교회,bus
대우효령아파트,bus
이수중학교,bus
신구드림빌라,bus
사당역,bus
사당역3번출구,bus
경남임광아파트,bus
방배동경남아파트,bus
서울지방법무사회,bus
현대멤피스2차아파트,bus
신동아아파트앞,bus
방배역.백석예술대학교,bus
방배동대우효령아파트앞,bus
종로교회앞,bus
서울교통공사,bus
방배동래미안아트힐.국립국악원,bus
방배동경남아파트,bus
성뒤마을.교육연수원,bus
대항병원.연세사랑병원,bus
대항병원.연세사랑병원,bus
방배동래미안타워.동덕여중고,bus
성뒤마을.교육연수원,bus
방배동경남아파트,bus
방배동래미안아트힐.국립국악원,bus
서문여고입구,bus
방배동고개,bus
방배열린문화센터(방배4동주민센터),bus
방배열린문화센터(방배4동주민센터),bus
양재역.양재1동민원분소,bus
양재노인종합복지관,bus
블랙야크양재사옥,bus
현대빌라.에코맘코리아,bus
현대빌라.에코맘코리아,bus
우성아파트.양재초등학교,bus
우성아파트.양재초등학교,bus
코오롱아파트.양재1동주민센터,bus
우면코오롱아파트,bus
우면주공아파트.우면한라아파트,bus
우면주공아파트.양재1동주민센터,bus
서울시품질시험소한국교원단체총연합회,bus
서울시품질시험소한국교원단체총연합회,bus
네이처힐3.4단지,bus
성촌마을입구,bus
서초힐스아파트,bus
서초힐스아파트,bus
식유촌우면성당.서초에코리치,bus
식유촌우면성당.서초에코리치,bus
양재역,bus
양재역,bus
일동제약사거리,bus
일동제약사거리,bus
양재2동주민센터.양재꽃시장,bus
시민의숲,bus
언남고교,bus
시민의숲.양재꽃시장,bus
시민의숲.양재꽃시장,bus
AT센터.양재꽃시장,bus
양곡도매시장,bus
양곡도매시장,bus
하나로마트.코트라,bus
코트라,bus
구룡사앞,bus
구룡사,bus
구룡사입구,bus
동원산업앞,bus
언남고포이성당앞,bus
양재119안전센터앞,bus
소방서앞,bus
꽃마을,bus
꽃마을,bus
개나리골입구,bus
개나리골입구,bus
새원마을,bus
새원마을,bus
본마을,bus
본마을,bus
청계산.원터골,bus
청계산.원터골,bus
관현사입구,bus
관현사입구,bus
새쟁이마을,bus
새쟁이마을,bus
옛골,bus
내곡동주민센터,bus
염곡마을.내곡동주민센터,bus
탑성마을,bus
탑성마을,bus
안골마을,bus
안골마을,bus
서울특별시어린이병원.강동-송파예비군,bus
서울특별시어린이병원.강동-송파예비군,bus
헌인릉.강남서초예비군훈련장,bus
헌인릉.강남서초예비군훈련장,bus
헌인농장,bus
헌인마을.서울농업기술센터,bus
헌인마을.서울농업기술센터,bus
강남역,bus
방배동래미안타워.동덕여중고,bus
강남역하나은행,bus
내곡동주민센터,bus
염곡마을.내곡동주민센터,bus
탑성마을,bus
탑성마을,bus
안골마을,bus
서울특별시어린이병원.강동-송파예비군,bus
서울특별시어린이병원.강동-송파예비군,bus
염곡동구룡사,bus
국제전자센터,bus
형촌마을입구(서초네이처힐1.2단지),bus
국제전자센터,bus
도로교통공단서울지부.코트라,bus
서초역3번출구,bus
반포대교남단 한강시민공원입구,bus
반포대교남단 한강시민공원입구,bus
이수역,bus
시온약국,bus
방배고개,bus
방배역,bus
방일초교,bus
내방역,bus
방배고개,bus
이수역,bus
방배역,bus
방배역,bus
동작대교전망카페,bus
동작대교전망카페,bus
이수교(방배본동),bus
사당역,bus
서울교통공사,bus
임광아파트,bus
방배동래미안아파트,bus
일동제약사거리,bus
대우효령아파트,bus
방배역,bus
서울고교,bus
서울고교,bus
서초아트자이아파트,bus
서울교육대앞,bus
남부터미널,bus
논현사거리,bus
논현사거리,bus
정금마을,bus
경문고등학교,bus
총신대입구역.남성시장입구앞,bus
이수역,bus
강남역서초현대타워앞,bus
역삼동.역삼동.우성아파트,bus
강남역나라빌딩앞,bus
양재역,bus
양재역,bus
반포미도아파트앞,bus
삼호아파트,bus
삼풍아파트,bus
서초아르누보호텔.유원아파트,bus
프로비스타호텔.서초동유원아파트,bus
교대역,bus
삼풍아파트,bus
강남역도시에빛,bus
반포한강공원.세빛섬,bus
반포한강공원.세빛섬,bus
신논현역.씨티은행,bus
신논현역.영신빌딩,bus
신논현역.인터파크,bus
신논현역.우신빌딩,bus
신논현역.주류성빌딩,bus
신논현역.BSX빌딩,bus
신논현역.금강빌딩,bus
신논현역.유화빌딩,bus
네이처힐5단지,bus
KT삼거리,bus
KT연구개발센터정문,bus
형촌마을입구,bus
성촌마을입구,bus
청계산입구역,bus
청계산입구역,bus
양재역엘타워빌딩,bus
양재역9번출구,bus
양재역커피빈앞,bus
양재역신한은행앞,bus
강남역티월드,bus
강남역우리은행,bus
교대역,bus
반포자이아파트,bus
강남고속버스터미널,bus
반포자이아파트,bus
팔래스호텔,bus
서초포레스타7단지,bus
LH서초아파트,bus
서초에코리치아파트,bus
kt연구소,bus
서초힐스아파트,bus
서초포레스타2단지 앞,bus
서초포레스타입구,bus
서초포레스타입구,bus
반포종합운동장,bus
KT연구개발센터,bus
삼성전자서울R&D,bus
네이처힐.LH서초아파트,bus
사당역,bus
사당역,bus
내방역제일병원,bus
서울남부터미널,bus
남부터미널,bus
방배동래미안타워,bus
한국소비자원,bus
롯데캐슬헤론아파트,bus
KT반포지사,bus
헌인가구단지,bus
내방역8번출구,bus
교대역5번출구,bus
예술의전당,bus
사당역1번출구,bus
남부시장,bus
서초구민체육센터,bus
헌인마을,bus
하이브랜드,bus
내방역3번출구,bus
삼성래미안아파트,bus
양재시민의숲,bus
동덕여중고,bus
유경약국,bus
동부센트레빌2,bus
헌인마을.서울농업기술센터,bus
잔디마을,bus
방일초등학교,bus
서초성당,bus
이수역5번출구,bus
이수중앙시장,bus
국제전자센터,bus
방배신삼호아파트,bus
더케이호텔후문,bus
삼성레포츠,bus
원불교,bus
양재역7번출구.프라자약국,bus
시온약국,bus
함지박사거리,bus
이수화학,bus
방배역1번출구,bus
대림약국,bus
반포래미안아이파크아파트,bus
방배고개,bus
함지박사거리,bus
서래초교,bus
방배성당앞,bus
한국회관.ROTC중앙회,bus
예술공원,bus
사당역13번출구,bus
서초구립반포도서관.반포리체,bus
서초문화예술정보학교후문,bus
장자터빌딩,bus
동부센트레빌1,bus
필리핀대사관,bus
무지개아파트,bus
삼성래미안,bus
상문고등학교,bus
반포리체,bus
백산빌딩,bus
방배열린문화센터.가야치과병원,bus
방배중학교,bus
우성아파트,bus
반포래미안,bus
우성아파트,bus
삼환아파트,bus
반포래미안아이파크아파트후문,bus
반포고교,bus
서초문화예술정보학교.강남연세샘치과,bus
교총회관,bus
대우효령아파트,bus
동문빌라,bus
효성빌라,bus
호남고속터미널,bus
현대빌라,bus
방배빌딩.방배아트힐아파트정문,bus
한성슈퍼,bus
반포고교,bus
반포리체,bus
서초2동주민센터,bus
이수중학교,bus
정자,bus
문방구,bus
반포센트럴푸르지오써밋아파트,bus
서래마을입구,bus
강남역.9번출구,bus
임광아파트후문,bus
방현초교,bus
세탁소,bus
현대4차아파트,bus
서초1동주민센터,bus
양재시민의숲,bus
팔래스호텔,bus
반포미도아파트앞,bus
임광아파트정문,bus
대성유니드아파트,bus
서초래미안아파트정문,bus
뉴코아백화점,bus
서울교대정문,bus
롯데캐슬클래식.사랑의교회,bus
반포래미안아이파크아파트,bus
언남중고교,bus
방배3동주민센터,bus
우리수퍼,bus
서초래미안아파트남문,bus
경원중학교,bus
청호나이스,bus
구름다리,bus
서울지방조달청.서울성모병원,bus
아크로비스타.미도아파트,bus
방배(백석예술대)역,bus
잠원역,bus
국립중앙도서관,bus
방배(백석예술대)역.서초프라자약국,bus
동덕여고,bus
이수역4번출구,bus
신사역,bus
유원아파트,bus
서초역2번출구,bus
양재근린공원,bus
서초역.3번출구,bus
방배누리시아웨딩홀,bus
무지개아파트정문,bus
강남역.뉴욕제과,bus
뱅뱅사거리,bus
언남고,bus
풍림아이원,bus
하이브랜드.코스트코.이마트,bus
서초유스센터,bus
교대역6번출구,bus
동덕여고,bus
국제전자센터,bus
국립국악원,bus
서초현대렉시온오피스텔,bus
삼호아파트,bus
성지마을입구,bus
서래초등학교,bus
복지관,bus
교육개발원입구사거리,bus
서초고후문,bus
빛교회.이수중앙시장,bus
현대캐피탈,bus
방배열린문화센터.가야치과병원,bus
카페골목입구,bus
원불교,bus
신한은행,bus
노인정,bus
뉴코아백화점,bus
하나은행,bus
HCN서초방송,bus
서울교대,bus
유경약국,bus
서초1동주민센터,bus
남부시장,bus
롯데캐슬헤론아파트,bus
서래마을입구,bus
서초문화예술정보학교후문,bus
송동마을.서초힐스아파트,bus
효성빌라,bus
방배중학교,bus
필리핀대사관,bus
방배4동성당,bus
함지박사거리,bus
구룡사입구,bus
서문여고,bus
카페골목입구,bus
서울교통공사,bus
서초구청맞은편,bus
서초롯데캐슬프레지던트아파트,bus
불교TV.서초어린이집,bus
구룡사거리,bus
서이초등학교,bus
오거리,bus
서울고사거리,bus
사당역12번출구,bus
더미켈란아파트,bus
서울성모병원.서울지방조달청,bus
아크로비스타,bus
더케이호텔후문,bus
무지개아파트후문,bus
방배(백석예술대)역2번출구,bus
반포2동주민센터,bus
매헌초교,bus
서초역4번출구,bus
우성아파트사거리,bus
황실자이아파트,bus
더케이호텔정문,bus
경남상가,bus
서초구청,bus
언남중고교,bus
강남역.삼성전자,bus
문화예술공원,bus
서울고사거리,bus
호남고속.신세계,bus
외교안보연구원.서초구청,bus
강남역.서초초교앞,bus
사당역,bus
오거리,bus
kt연구소,bus
롯데칠성,bus
미켈란아파트,bus
한신2차정문,bus
교보타워앞,bus
내방역1번출구,bus
서초고후문,bus
한신2차후문,bus
대교방송,bus
남부터미널,bus
서초경찰서,bus
2호선교대역7번출구,bus
교보사거리,bus
롯데캐슬클래식,bus
대법원,bus
서초1동사무소,bus
KEB하나은행,bus
현대아파트.한국상담대학원대학교,bus
서울시인재개발원,bus
남부터미널,bus
신동아아파트정문,bus
제약회관,bus
남부터미널,bus
예술의전당,bus
신중초등학교,bus
남부터미널.BC카드앞,bus
방배빌딩,bus
삼환아파트,bus
상문고등학교.수표교교회,bus
청호나이스,bus
대검찰청.서초경찰서,bus
진흥아파트,bus
유원아파트,bus
경원중학교,bus
매일상가,bus
잠원역,bus
경원중학교,bus
반포1동성당,bus
논현역,bus
삼성래미안아파트,bus
삼성래미안.이수역방향,bus
서래마을.서래글로벌빌리지센터,bus
경부고속터미널,bus
서래마을입구,bus
반포종합운동장,bus
서래마을.서래글로벌빌리지센터,bus
강남의림한방병원,bus
이수역2번출구,bus
방배1동주민센터.방배아크로타워,bus
방배브라운가아파트,bus
방일초등학교,bus
내방역,bus
서울교통공사,bus
방배(백석에술대)역 3번출구,bus
주택단지,bus
방배래미안타워,bus
연세사랑병원,bus
방배역.백석대,bus
대우효령아파트,bus
경남아파트,bus
교육개발원입구사거리,bus
삽준네마을,bus
우성아파트,bus
코오롱아파트,bus
삽준네마을,bus
교총회관,bus
예술의전당,bus
더케이호텔정문,bus
예비군훈련장,bus
신흥마을입구,bus
일동제약,bus
원불교,bus
원불교,bus
동원산업,bus
서초푸르지오써밋,bus
종로교회,bus
국립국악원,bus
일동제약,bus
서울추모공원,bus
서울추모공원,bus
양재동화물터미널,bus
양재동화물터미널,bus
아리랑TV.국립국악원,bus
서초에코리치아파트,bus
서초힐스아파트,bus
LH3.4단지,bus
LH5단지,bus
언남초등학교,bus
서초더샵포레,bus
서초포레스타3단지정문,bus
서초포레스타3단지정문,bus
언남초등학교,bus
서초더샵포레,bus
방배반딧불센터,bus
서초포레스타3단지후문,bus
서초포레스타3단지후문,bus
서초포레스타5단지정문,bus
서초포레스타5단지정문,bus
청계산입구역,bus
청계산입구역,bus
여의2교,bus
여의2교,bus
양재시민의숲매헌역입구,bus
양재시민의숲매헌역입구,bus
본마을노인복지센터,bus
본마을노인복지센터,bus
서초에코리치아파트,bus
서초힐스아파트,bus
LH3.4단지,bus
추모공원입구,bus
서초종합체육관,bus
반포종합운동장,bus
염곡동구룡사,bus
신사중학교,bus
신사중학교,bus
광림교회.현대고등학교,bus
광림교회.현대고등학교,bus
압구정역4번출구,bus
국민은행,bus
신사동고개,bus
신사사거리.가로수길,bus
신사역사거리,bus
신사동사거리.신사역,bus
신사사거리,bus
신사동고개,bus
강남을지병원,bus
학동역,bus
논현동사거리.학동역,bus
영동시장,bus
영동시장,bus
논현동사거리.학동역,bus
논현동고개,bus
삼정호텔,bus
신논현역,bus
교보타워,bus
영동시장논현역,bus
언북중학교입구,bus
제일은행.호림아트센터앞,bus
영동119.안전센터,bus
강남구청역,bus
강남구청역,bus
세관앞,bus
서울세관,bus
서울세관,bus
학동역,bus
강남을지병원,bus
세관앞,bus
강남구청역,bus
한국토지주택공사앞,bus
선정릉역1번출구.시니어플라자,bus
아크로힐스논현,bus
강남YMCA앞,bus
임페리얼팰리스호텔.워터게이트빌딩,bus
임피리얼팰리스호텔워터게이트,bus
강남YMCA앞,bus
국민은행논현동지점,bus
언주역4번출구.차병원사거리,bus
언주역3번출구,bus
논현고개,bus
서울세관사거리,bus
현대아파트,bus
현대아파트,bus
신사동교회,bus
도산공원.호림아트센터앞,bus
신구중학교,bus
압구정중고등학교.현대아파트,bus
압구정파출소,bus
압구정파출소,bus
한양아파트.압구정로데오역,bus
한양아파트.압구정로데오역,bus
일지아트홀,bus
씨네시티.앞,bus
도산공원,bus
신구중학교,bus
성수대교남단.현대아파트,bus
청담초등학교,bus
프리마호텔,bus
프리마호텔,bus
영동교입구.청담자이아파트,bus
영동교입구,bus
청담역.경기고교,bus
우리은행청담지점.청담삼익아파트,bus
청담역.경기고교,bus
진흥아파트,bus
청담천주교회,bus
청담2치안센터,bus
강남구청.강남세무서,bus
청담동래미안아파트,bus
강남구청역,bus
농협앞,bus
일지아트홀.압구정동노인복지센터,bus
청담초등학교앞,bus
청담2치안센터,bus
청담동성당앞,bus
차병원차움,bus
진흥아파트청담역,bus
청담역.경기고교,bus
청담역.경기고교,bus
봉은사.삼성1파출소앞,bus
봉은사.코엑스북문,bus
봉은사.코엑스북문,bus
봉은사역3번출구.삼성1파출소,bus
봉은사역5번출구.광동한방병원,bus
노블발렌티웨딩홀,bus
서울의료원,bus
강남경찰서면허시험장,bus
삼성역7번출구,bus
무역센터,bus
무역센터,bus
한국무역센터.삼성역,bus
포스코사거리,bus
한별구립어린이집,bus
상아아파트.강남구도시관리공단,bus
삼성동서광아파트,bus
강남구청.강남세무서,bus
청담역,bus
상아아파트.강남구도시관리공단,bus
한별구립어린이집,bus
삼성중앙역.플래티넘아파트,bus
삼성중앙역.플래티넘아파트,bus
삼성2문화센터,bus
라마다서울호텔앞,bus
선릉역.선정릉정문,bus
선정릉역.무형문화재전수회관,bus
한국토지주택공사앞,bus
포스코건너편,bus
선릉역,bus
도곡역,bus
중대부고,bus
단대부고.대치아이파크아파트,bus
한티역2번출구.서울강남고용노동지청,bus
삼성아파트입구,bus
농협대치지점,bus
대치SK.VIEW아파트.서울교회,bus
대치역1번출구,bus
래미안.대치.팰리스,bus
도곡역,bus
대치동우성아파트,bus
대치역8번출구,bus
대치역7번출구,bus
그랑프리백화점,bus
은마아파트,bus
은마파출소,bus
은마아파트,bus
대치동은마아파트,bus
은마아파트,bus
대치동미도아파트,bus
대치역6번출구.강남구민회관,bus
쌍용아파트,bus
삼성역,bus
강남경찰서.강남운전면허시험장,bus
삼성역,bus
휘문고.대치2동주민센터,bus
래미안하이스턴.대치순복음교회,bus
대치현대아파트,bus
휘문중고등학교,bus
휘문중고등학교,bus
대치사거리,bus
한국무역센터.삼성역,bus
한티역,bus
도성초등학교,bus
도성초교사거리,bus
영동농협풍림아이원아파트,bus
영동농협풍림아이원아파트,bus
도성초교사거리,bus
진선여자중고등학교,bus
선릉역,bus
포스코빌딩,bus
하나은행,bus
대치동현대아파트,bus
은마아파트입구사거리,bus
베스티안병원,bus
